,ZipCode,Population,PersonsPerHousehold,AverageHouseValue,IncomePerHousehold,Latitude,Longitude,Elevation,State,StateFullName,City,CountyName,CBSAType,CBSAName,MSAName,PMSA_Name,Region,Division,popden,electricity (kWh),Nat. Gas (cu.ft.),FUELOIL (gallons),Vehicle miles traveled,Transport (tCO2e/yr),Housing (tCO2e/yr),Food (tCO2e/yr),Goods (tCO2e/yr),Services (tCO2e/yr),Total Household Carbon Footprint (tCO2e/yr),HouseholdsPerZipCode,Total Zip Code Carbon Footprint (tCO2e/yr)
29523,94060,2042,2.86,411500,59006,37.2086,-122.3811,15,CA,California,PESCADERO,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,25.53542579515934,5577.860644886743,27047.253983479386,7.452591910574033,30394,21.001984096772357,6.638066701383375,8.58,6.32766182218371,7.244155529770238,49.79186815010968,722,35949.728804379185
29524,94061,35718,2.58,497700,64839,37.462851,-122.232707,15,CA,California,REDWOOD CITY,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,8756.394830593988,6234.64083982442,39037.89671621277,0.0,24970,17.937673251336896,7.669261788337954,7.74,6.655116525987461,7.742232333455277,47.74428389911759,13928,664982.3861469098
29525,94062,25563,2.52,737600,96677,37.448337,-122.268736,15,CA,California,REDWOOD CITY,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,340.48773139310066,7645.284683437933,43945.61525151126,1.963752576947446,35427,25.6889811094373,8.960947888550352,7.5600000000000005,8.663894915406837,10.493028614101418,61.36685252749591,10264,629869.374342218
29526,94063,32350,3.5,336600,49279,37.4915,-122.2042,15,CA,California,REDWOOD CITY,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,2925.3515395397203,5302.875126958073,34310.57916090364,0.0,21039,14.642070569861772,6.5184081510250245,10.5,5.9900565013785405,6.443850689065381,44.09438591133072,9205,405888.8223137993
29527,94065,10656,2.29,628400,104958,37.53244,-122.248835,15,CA,California,REDWOOD CITY,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,1557.3159799384498,6459.126547144602,36630.78927603289,0.0,28050,21.549362699648505,7.761054987292917,6.87,9.112534539320286,11.197779680172827,56.49073190643453,4883,275844.24389911984
29528,94066,39546,2.71,384500,61939,37.625013,-122.431076,15,CA,California,SAN BRUNO,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,7768.814415977519,6171.058466677314,38528.139886532954,1.1760691756172434,24089,17.243870994304427,7.593625339400036,8.129999999999999,6.515679125575447,7.497996535638806,46.98117199491871,14796,695133.4208368172
29529,94070,28079,2.41,627000,89016,37.496226,-122.271659,15,CA,California,SAN CARLOS,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,4574.468830352355,7106.224205653551,43827.587754713655,0.8830160098055998,27294,20.393422258257605,8.577170554323116,7.23,8.1477741336479,9.826361390947644,54.17472833717627,11818,640236.9394887491
29530,94074,287,2.63,861100,73750,37.2974,-122.3648,15,CA,California,SAN GREGORIO,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,17.15874294451323,5828.315880905486,26615.124376335818,20.678063265331836,38918,26.82946250160102,6.861964230140647,7.89,7.294257701495173,8.523312738429757,57.3989971716666,128,7347.071637973325
29531,94080,60592,3.05,351700,61289,37.652379,-122.429897,15,CA,California,SOUTH SAN FRANCISCO,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,6003.4543245241985,6471.6426103464255,40468.55754566077,0.0,23210,16.587152019432573,7.848157778050831,9.149999999999999,6.59553392000694,7.459392964844847,47.64023668233519,20167,960760.6531726539
29532,94086,63997,2.43,420100,71056,37.376099,-122.02194,87,CA,California,SUNNYVALE,SANTA CLARA,Metro,"San Jose-Sunnyvale-Santa Clara, CA","San Francisco-Oakland-San Jose, CA CMSA","San Jose, CA PMSA",West,Pacific,8050.737117273289,4992.260364755328,31287.56754270797,0.0,21097,15.853335292383116,6.3097460827357255,7.290000000000001,6.992890441960982,8.27146634066528,44.7174381577451,26931,1204285.3270262333
29533,94087,50051,2.54,581500,84856,37.350211,-122.032489,87,CA,California,SUNNYVALE,SANTA CLARA,Metro,"San Jose-Sunnyvale-Santa Clara, CA","San Francisco-Oakland-San Jose, CA CMSA","San Jose, CA PMSA",West,Pacific,7537.528764020577,6622.591609553257,40434.18673017544,0.0,25617,19.16345949095205,8.034931774953904,7.62,7.920417196966593,9.472038616809387,52.210847079681926,19714,1029284.6393288495
29534,94089,16970,2.54,355600,66807,37.401247,-122.007521,87,CA,California,SUNNYVALE,SANTA CLARA,Metro,"San Jose-Sunnyvale-Santa Clara, CA","San Francisco-Oakland-San Jose, CA CMSA","San Jose, CA PMSA",West,Pacific,1800.4980281522774,6079.931132319805,38117.83859033358,0.0,23895,17.36433973918591,7.519336091897594,7.62,6.7705508105659025,7.910998425617988,47.18522506726739,6957,328267.61079297925
29535,94102,28991,1.69,439600,22351,37.779805,-122.417362,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,44407.91993064086,2984.463362121968,25314.798194528357,3.575055459387208,6428,5.040735721109384,4.49757498479449,5.07,3.609784756911685,4.018317845072416,22.23641330788798,17339,385557.17034546967
29536,94103,23016,2.04,386400,31131,37.773969,-122.410448,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,17318.610207114507,3501.0821897763044,27524.06315806226,0.42873644072763195,7970,6.254154154296475,5.0254785483305415,6.12,4.2977153337455665,4.796367326586434,26.493715362959016,10093,267401.06915834534
29537,94104,374,1.8,625000,14609,37.791257,-122.400811,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,4624.420401854714,2603.7463394160914,23811.85149109341,15.760831466531759,5959,4.349978818770809,4.310078308712574,5.4,3.2314391372769213,3.3654070357177406,20.656903300478046,283,5845.903634035287
29538,94105,2058,1.41,387700,88976,37.788462,-122.394608,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,6072.910334570735,3610.537860225095,21479.177388577118,0.0,13042,11.878402726297201,4.730805024366871,4.2299999999999995,7.80208774526075,9.773059488530256,38.41435498445508,1473,56584.34489210233
29539,94107,17368,1.82,506700,61362,37.7757,-122.3952,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,7060.076503132075,4380.274515660164,29160.146121380574,0.0,13651,11.034456955332352,5.8474130660749655,5.46,6.160588168382807,7.401853310139079,35.90431149992921,9816,352436.7216833051
29540,94108,13716,1.78,828900,31542,37.79203,-122.406849,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,52648.95323931551,3194.280223512994,26728.096943371514,2.254796007520675,6881,5.672257611458327,4.850868762344698,5.34,4.2275589900826525,4.817920443629397,24.908605807515073,8361,208260.85315663353
29541,94109,56322,1.64,663600,43444,37.793547,-122.419329,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,45973.80271963914,3567.205448743129,28362.688142951643,3.6537658990008546,8323,7.077704258818397,5.277434616311854,4.92,4.944061431453555,5.841248206951782,28.06044851353559,35891,1007117.5575993059
29542,94110,74633,2.81,361700,53795,37.748423,-122.413671,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,31502.760126867062,5249.936639334004,37662.93126493905,1.1852432707731595,12697,9.884460677845281,6.932835554399863,8.43,6.022208914731491,6.797314839367413,38.06681998634404,26918,1024682.660392409
29543,94111,3335,1.45,585900,56569,37.797476,-122.399089,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,6600.993216910419,3448.596098570174,24480.800925861342,2.7061533723483038,9466,8.365156609160923,4.968697116667083,4.35,5.717518038946297,6.9673073878346985,30.368679152609,2727,82815.38804916474
29544,94112,73104,3.59,317700,57629,37.720114,-122.440383,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,22258.888681502474,6608.187814462492,45412.67026579925,0.21161824094072076,19082,13.760052199192526,8.25322247983265,10.77,6.550345002890941,7.170148479230215,46.503768161146326,20652,960395.8200639939
29545,94114,30574,1.83,672300,75727,37.758232,-122.436161,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,22560.940513911864,5202.696093797367,37312.53429461749,1.1478726615065256,14515,12.153051522424454,7.026588060079433,5.49,7.077869267741891,8.644575209976539,40.39208406022232,17325,699792.8563433517
29546,94115,33115,1.85,1000001,54879,37.785588,-122.435657,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,29630.670226701695,4201.0737180408405,31538.6348115759,3.153484100514138,12212,9.880272511981282,5.976032282925855,5.550000000000001,5.7521497161890185,6.841810416552812,34.00026492764896,18422,626352.8804971492
29547,94116,42958,2.83,395000,66627,37.744303,-122.482485,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,16846.78982337499,6460.655890621474,44773.38248130993,0.0,19999,14.889862277423076,8.22257670913006,8.49,6.855515199603345,7.9094375596338855,46.36739174579037,15537,720410.165554345
29548,94117,38738,1.97,765400,63983,37.770051,-122.441408,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,27563.9771308218,4800.478827994829,35099.07401757098,3.379922707196871,13213,10.837044270358833,6.595711409341408,5.91,6.375069462831272,7.635440967283521,37.35326610981504,18831,703399.354113927
29549,94118,38939,2.23,704200,61609,37.781735,-122.459432,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,21792.577908787825,5126.7782283370925,37808.32201357971,1.8239245634142724,14937,11.724640802787675,7.039522253061703,6.6899999999999995,6.3265378525379194,7.445035323693476,39.22573623208077,17986,705514.0918702048
29550,94121,42473,2.43,484500,61776,37.778784,-122.490857,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,14340.508145522073,5403.208067121517,39319.73576258671,0.5474739324697728,16585,12.697705058828962,7.255863908485606,7.290000000000001,6.4015786531191115,7.468833603746901,41.11398122418058,18026,741120.6255470791
29551,94122,55492,2.56,410000,60733,37.761523,-122.480944,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,17973.810164667073,5773.2946199660355,41194.57624326368,0.4456868618527795,16899,12.814073568486736,7.6113959404681175,7.68,6.381182552536098,7.38531473327374,41.87196679476469,22255,931860.6210174882
29552,94123,22903,1.61,1000001,84710,37.800078,-122.434904,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,22890.135743712035,4517.789413089703,32722.95739663232,3.5801298535452766,14120,12.32850005949807,6.273240299468402,4.83,7.582232534133132,9.411639449370773,40.42561234247038,14851,600360.7688980276
29553,94124,33170,3.51,254100,37146,37.733639,-122.390267,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,6856.151654684765,6218.2514854382625,44594.992984064986,0.0,15969,11.026820740937758,7.9884418071268035,10.53,5.2158557365473674,5.394300669588863,40.1554189542008,9583,384809.3798381062
29554,94127,20624,2.54,554400,95313,37.735398,-122.458115,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,10994.441473950306,7718.412289194527,51347.332210234796,0.8669647944950298,23055,18.01361152479345,9.485530498062015,7.62,8.590753692557252,10.377055800023708,54.086951515436425,7841,424095.78683253704
29555,94129,2228,2.77,1000001,73571,37.796987,-122.462741,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,940.4780397533482,6666.048500001686,42794.90109297744,0.0,21429,16.081030202547247,8.368291048588285,8.31,7.261337929889355,8.50470590497504,48.52536508599993,1102,53474.95232477192
29556,94130,1453,2.71,0,80959,37.820921,-122.368742,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,1612.552382981746,6268.74229673318,36790.19037772761,0.0,15931,13.050276788565837,7.630474274496586,8.129999999999999,7.667029358535046,9.13424757795889,45.61202799955636,1012,46159.37233555104
29557,94131,27897,2.01,489500,76044,37.743821,-122.440008,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,13032.016895794783,5671.857435052044,37219.77208515715,0.36305554478016455,18662,14.66395644783438,7.246393817862323,6.029999999999999,7.169674061883605,8.682393805419562,43.79241813299987,14308,626581.9186469621
29558,94132,26291,2.51,408100,55000,37.723071,-122.478381,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,7371.264321409666,5632.432170122711,39499.699485901314,1.9987083410411373,17902,13.21113231443234,7.367803395562874,7.529999999999999,5.995802840856777,6.886547576083829,40.99128612693582,10180,417291.29277220665
29559,94133,26827,1.97,937500,40990,37.800497,-122.409117,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,39894.0006572911,3746.531120920453,30050.6161106727,2.4140852112548457,8641,7.083973769402111,5.570867442937575,5.91,4.908272442960159,5.646514675507672,29.11962833080752,14714,428466.2112595018
29560,94134,40134,3.71,287600,54342,37.720541,-122.408801,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,17203.547015269894,6446.021878167501,43448.863627291445,0.0,20459,14.44633136388785,7.9951767839317265,11.129999999999999,6.3753767491482165,6.890861668625729,46.83774656559352,11001,515262.04996809433
29561,94301,16186,2.06,1000001,97758,37.443254,-122.149828,87,CA,California,PALO ALTO,SANTA CLARA,Metro,"San Jose-Sunnyvale-Santa Clara, CA","San Francisco-Oakland-San Jose, CA CMSA","San Jose, CA PMSA",West,Pacific,6813.7893989291415,5923.282830335332,38448.53941199804,1.3494198338143668,22488,17.892968894865092,7.5297971106095405,6.18,8.572352896610695,10.563222906226308,50.73834180831164,7979,404841.22928851855
29562,94303,45483,3.47,578100,64256,37.44936,-122.12526,87,CA,California,PALO ALTO,SANTA CLARA,Metro,"San Jose-Sunnyvale-Santa Clara, CA","San Francisco-Oakland-San Jose, CA CMSA","San Jose, CA PMSA",West,Pacific,4632.849503437738,6827.242494228754,42561.63017319932,0.0,26297,18.493314263048266,8.141487053160564,10.41,6.939420925685285,7.738500738045069,51.722722979939185,13243,684964.0204233347
29563,94304,1704,1.81,1000001,77539,37.409911,-122.1604,87,CA,California,PALO ALTO,SANTA CLARA,Metro,"San Jose-Sunnyvale-Santa Clara, CA","San Francisco-Oakland-San Jose, CA CMSA","San Jose, CA PMSA",West,Pacific,175.5153239092042,4097.417131150365,26867.806941636238,3.4610537936685177,20715,16.05569499724998,5.770393999803559,5.43,7.17258074436415,8.798282540410097,43.226952281827785,1088,47030.92408262863
29564,94305,13371,2.22,864700,41313,37.421262,-122.163949,87,CA,California,STANFORD,SANTA CLARA,Metro,"San Jose-Sunnyvale-Santa Clara, CA","San Francisco-Oakland-San Jose, CA CMSA","San Jose, CA PMSA",West,Pacific,5049.578087754122,4311.302035234905,28544.331042532158,0.9205519347705404,14622,10.707183516482571,5.824964561945862,6.66,5.021907000699928,5.687967552746613,33.90202263187498,3345,113402.2657036218
29565,94306,24484,2.32,732600,82314,37.41686,-122.129218,87,CA,California,PALO ALTO,SANTA CLARA,Metro,"San Jose-Sunnyvale-Santa Clara, CA","San Francisco-Oakland-San Jose, CA CMSA","San Jose, CA PMSA",West,Pacific,5787.046885385083,6075.725017381839,38262.24183423374,0.7129357160854077,22742,17.349955842923976,7.530547797242088,6.959999999999999,7.678832417263726,9.240615632612537,48.75995169004233,10689,521195.12361486244
29566,94401,32484,2.53,376400,55112,37.57073,-122.3189,15,CA,California,SAN MATEO,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,10440.359878086525,5123.550940298415,33702.31981770907,0.33384882686821976,19590,14.25105880226211,6.548443306335788,7.59,6.006556689060663,6.896759955809701,41.29281875346826,12944,534494.2459448932
29567,94402,23373,2.46,657400,82796,37.547426,-122.330592,15,CA,California,SAN MATEO,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,4409.3660496358825,7220.051273140122,44705.673524173435,0.8766099777605124,26952,19.916491553625445,8.735762042390851,7.38,7.766917627311046,9.29063773901823,53.08980896234557,9582,508706.54947719525
29568,94403,37919,2.45,483800,67152,37.538272,-122.303946,15,CA,California,SAN MATEO,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,6732.781770441598,6292.241327112717,39490.33091839767,0.15392154267791863,23821,17.361748288369725,7.74914123151229,7.3500000000000005,6.7533506342436365,7.9351461443902105,47.149386298515864,15516,731569.8778077721
29569,94404,31866,2.38,548400,92989,37.55292,-122.26992,15,CA,California,SAN MATEO,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,7280.3073694320765,6114.8597187152245,36621.55205895021,0.3526924934426609,25560,19.49921843221629,7.533524489780651,7.14,8.388162933909365,10.168134131486687,52.72903998739299,13808,728082.5841459223
29570,94501,58535,2.3,333600,51896,37.763607,-122.258202,42,CA,California,ALAMEDA,ALAMEDA,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","Oakland, CA PMSA",West,Pacific,7159.073800407199,5218.991815979973,36613.87146642708,0.6541074927757206,17539,12.916839404688961,6.945348325816531,6.8999999999999995,5.721765750992289,6.607004602722497,39.090958084220276,26427,1033056.7492916893
29571,94502,13980,2.63,371600,87855,37.738388,-122.242241,42,CA,California,ALAMEDA,ALAMEDA,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","Oakland, CA PMSA",West,Pacific,2092.8187574045814,7541.597609163103,42269.0451228141,0.0,27473,20.403901933257828,8.681224687002954,7.89,8.144833079029647,9.736264198230511,54.856223897520934,5328,292273.96092599153
29572,94506,19768,3.03,657600,142459,37.813126,-121.909774,23,CA,California,DANVILLE,CONTRA COSTA,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","Oakland, CA PMSA",West,Pacific,867.6631156620216,10726.060397360798,50848.93558034069,0.0,40898,30.783461829151857,11.095189255843676,9.09,11.780992161499173,14.481779893231518,77.23142313972622,6639,512739.41822464234
29573,94507,15186,2.88,743900,139997,37.852768,-122.019697,23,CA,California,ALAMO,CONTRA COSTA,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","Oakland, CA PMSA",West,Pacific,819.6916424324343,11076.109902258431,54206.66751369519,0.0,41642,31.17498386518054,11.441778339926984,8.64,11.576703417763046,14.26195313616655,77.09541875903712,5309,409299.57819172804
29574,94508,3631,2.66,300700,61389,38.575873,-122.445756,17,CA,California,ANGWIN,NAPA,Metro,"Napa, CA","San Francisco-Oakland-San Jose, CA CMSA","Vallejo-Fairfield-Napa, CA PMSA",West,Pacific,168.53751352164264,7845.50834411988,39978.96890086393,0.0,26434,18.68440062543981,8.507439144224785,7.98,6.4518283559598855,7.4462426011494305,49.06991072677391,1084,53191.78322782292
29575,94509,90879,3.07,196600,60375,37.994045,-121.800941,23,CA,California,ANTIOCH,CONTRA COSTA,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","Oakland, CA PMSA",West,Pacific,2950.795080482133,8563.006236496856,44130.81482879753,0.3209234565141058,27652,19.27662999023077,9.209691254191599,9.209999999999999,6.544091159115087,7.381327760205752,51.62174016374321,30226,1560318.7181893024
29576,94510,25573,2.56,272200,65959,38.068755,-122.162424,19,CA,California,BENICIA,SOLANO,Metro,"Vallejo-Fairfield, CA","San Francisco-Oakland-San Jose, CA CMSA","Vallejo-Fairfield-Napa, CA PMSA",West,Pacific,779.1789301096031,8293.443095090492,42849.3195191854,0.48870952486248087,28605,20.22184184061862,8.963732363585937,7.68,6.7233389197810585,7.838645292709997,51.42755841669561,10166,522812.55886412755
29577,94511,2362,2.08,218200,45450,38.020952,-121.649591,23,CA,California,BETHEL ISLAND,CONTRA COSTA,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","Oakland, CA PMSA",West,Pacific,137.0577212035896,5349.621019254603,28063.7989656134,5.374671966160215,25254,17.449505245338074,6.558881751688048,6.24,5.240641163572077,6.039261422250578,41.52828958284878,1386,57558.209361828405
29578,94512,130,3.02,55000,50500,38.123071,-121.82698,19,CA,California,BIRDS LANDING,SOLANO,Metro,"Vallejo-Fairfield, CA","San Francisco-Oakland-San Jose, CA CMSA","Vallejo-Fairfield-Napa, CA PMSA",West,Pacific,4.067763813492278,6668.998284219657,29140.65938446606,0.0,44965,29.476288414365126,7.374699398314163,9.06,5.975398662505749,6.5360256717177005,58.42241214690274,46,2687.430958757526
29579,94513,26560,3.08,256300,68515,37.935331,-121.69353,23,CA,California,BRENTWOOD,CONTRA COSTA,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","Oakland, CA PMSA",West,Pacific,300.13276580818825,9255.071055574252,41705.99209253182,3.282825851973478,33969,23.493409164696317,9.336635650707812,9.24,7.06589847231275,8.085816607041805,57.22175989475869,8926,510761.4288206161
29580,94514,10138,2.66,326000,85109,37.872,-121.61364,23,CA,California,BYRON,CONTRA COSTA,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","Oakland, CA PMSA",West,Pacific,211.95657537048706,9416.163273714412,44639.78029319951,0.0,35090,24.971734577492015,9.647566666665771,7.98,7.9759516206220535,9.499645729782614,60.074898594562455,4352,261445.9586835358
29581,94515,7370,2.48,297300,44320,38.583077,-122.567567,17,CA,California,CALISTOGA,NAPA,Metro,"Napa, CA","San Francisco-Oakland-San Jose, CA CMSA","Vallejo-Fairfield-Napa, CA PMSA",West,Pacific,50.87626110481397,6740.389051593775,39121.21419710143,3.35196519224623,23838,16.43752342567584,7.9271057538175445,7.4399999999999995,5.2968743732699215,5.960153845776598,43.0616573985399,3339,143782.87405372472
29582,94517,14223,2.73,362900,96658,37.929068,-121.918823,23,CA,California,CLAYTON,CONTRA COSTA,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","Oakland, CA PMSA",West,Pacific,140.4276559724436,9643.831962601484,47364.43290301885,1.4449471429156897,39006,27.83445302308327,10.228681714303779,8.19,8.737734924298806,10.502286738731913,65.49315640041776,5194,340171.4543437699
29583,94518,27392,2.61,280100,64429,37.95115,-122.022859,23,CA,California,CONCORD,CONTRA COSTA,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","Oakland, CA PMSA",West,Pacific,4892.47870703676,7576.26842352458,43442.983290611846,0.7186526182353689,26228,18.689543396628135,8.748208452502901,7.83,6.635982227730944,7.707786585671879,49.611520662533856,10520,521913.1973698562
29584,94519,18643,2.73,208500,57601,37.981791,-122.009946,23,CA,California,CONCORD,CONTRA COSTA,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","Oakland, CA PMSA",West,Pacific,3880.735705724371,7685.107842256694,44524.48430563641,0.0,27150,18.952539363977674,8.78219930061215,8.19,6.234021382337985,7.122038472039573,49.28079851896738,6967,343339.3232816457
29585,94520,36174,2.84,169800,41002,37.983351,-122.036587,23,CA,California,CONCORD,CONTRA COSTA,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","Oakland, CA PMSA",West,Pacific,2171.477575415085,5872.073195982035,36305.649190830554,0.0,19075,13.27340946649499,7.120427372708385,8.52,5.219996208192152,5.692720770944955,39.826553818340486,12993,517466.41376169794
29586,94521,39887,2.73,252200,64485,37.96227,-121.96315,23,CA,California,CONCORD,CONTRA COSTA,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","Oakland, CA PMSA",West,Pacific,3039.8801454831905,7935.461718519472,44105.97586648057,0.6538024351919408,28396,19.988444437805487,8.987488617424928,8.19,6.689610714679346,7.719901531266996,51.57544530117676,14684,757333.8388024794
