input_income,input_footprint_transportation_num_vehicles,input_footprint_transportation_mpg1,input_footprint_transportation_miles1,input_footprint_transportation_fuel1,input_footprint_transportation_airshort,input_footprint_transportation_airmedium,input_footprint_transportation_airlong,input_footprint_housing_cdd,input_footprint_housing_hdd,input_footprint_housing_electricity_dollars,input_footprint_housing_squarefeet,input_footprint_housing_watersewage,input_footprint_shopping_food_meatfisheggs_default,input_footprint_shopping_goods_clothing,input_footprint_shopping_goods_other_personalcare,input_footprint_shopping_services_education,input_footprint_shopping_services_total,result_grand_total
3.0,1.0,22.0,13300.0,1.0,0.0,2.0,0.0,3968.28,1995.65,710.0,1419.0,218.0,543.0,97.148067,48.195806,56.368596999999994,1271.536128,23.268857
3.0,1.0,22.0,5600.0,1.0,0.0,1.0,0.0,3968.28,1995.65,820.0,1419.0,218.0,543.0,76.924062,37.028306,35.523057,875.2270960000001,17.387696
3.0,1.0,22.0,8100.0,1.0,1.0,1.0,0.0,1470.17,2027.77,550.0,1419.0,218.0,543.0,85.041439,41.260444,43.379309,1018.568838,18.323610000000002
3.0,1.0,22.0,8700.0,1.0,2.0,0.0,0.0,1470.17,2027.77,620.0,1419.0,218.0,543.0,94.460588,39.8869,39.667297999999995,789.689024,17.953324
3.0,1.0,22.0,12200.0,1.0,4.0,0.0,0.0,1470.17,2027.77,690.0,1419.0,218.0,543.0,82.716157,39.349553,39.702859000000004,933.581377,21.046151000000002
3.0,1.0,22.0,10200.0,1.0,4.0,0.0,0.0,1470.17,2027.77,620.0,1419.0,218.0,543.0,81.751147,39.446342,39.993475,954.2641279999999,19.683529999999998
3.0,1.0,22.0,10600.0,1.0,4.0,0.0,0.0,1301.27,3436.86,500.0,1419.0,218.0,543.0,80.51449000000001,38.578361,38.340963,918.387309,19.326192000000002
3.0,1.0,22.0,8600.0,1.0,0.0,1.0,0.0,1661.94,2786.41,600.0,1419.0,218.0,543.0,86.404255,40.078368,40.834893,923.6059140000001,18.804364
3.0,1.0,22.0,7800.0,1.0,1.0,0.0,0.0,1149.52,3260.1,430.0,1419.0,218.0,543.0,99.30852900000001,40.616386,40.688825,762.21686,16.631693
3.0,1.0,22.0,7800.0,1.0,2.0,0.0,0.0,1149.52,3260.1,550.0,1419.0,218.0,543.0,93.025536,39.209379999999996,38.422664000000005,768.795438,17.378866
3.0,1.0,22.0,7200.0,1.0,0.0,1.0,0.0,1149.52,3260.1,410.0,1419.0,218.0,543.0,62.671216,32.043193,26.721532,777.3708519999999,15.976279000000002
3.0,1.0,22.0,8600.0,1.0,1.0,0.0,0.0,1385.95,2980.16,580.0,1419.0,218.0,543.0,99.28818100000001,40.730528,40.923769,769.7023780000001,17.665021
3.0,1.0,22.0,7000.0,1.0,1.0,0.0,0.0,2033.27,2311.72,620.0,1419.0,218.0,543.0,96.993421,39.953823,39.559673,755.5799099999999,16.894272
3.0,1.0,22.0,12500.0,1.0,5.0,0.0,0.0,1721.45,2746.33,610.0,1419.0,218.0,543.0,101.34995500000001,46.777919,53.069125,1118.811352,21.852361
3.0,1.0,22.0,12800.0,1.0,4.0,0.0,0.0,1976.42,2374.57,710.0,1419.0,218.0,543.0,107.81760700000001,47.241343,53.391740000000006,1050.098271,22.175836999999998
3.0,1.0,22.0,8400.0,1.0,6.0,0.0,0.0,1976.42,2374.57,530.0,1419.0,218.0,543.0,100.655575,48.295039,56.232952000000004,1224.725505,19.705248
3.0,1.0,22.0,8000.0,1.0,2.0,0.0,0.0,1976.42,2374.57,730.0,1419.0,218.0,543.0,86.182461,37.190435,34.961256,745.357892,17.754526000000002
3.0,1.0,22.0,11200.0,1.0,4.0,0.0,0.0,1976.42,2374.57,560.0,1419.0,218.0,543.0,83.033588,39.591693,40.166461,944.0011619999999,19.645725
3.0,1.0,22.0,4600.0,1.0,0.0,0.0,0.0,1837.33,2734.12,440.0,1419.0,218.0,543.0,81.953102,33.703986,28.252435,590.098738,13.895696
3.0,1.0,22.0,5900.0,1.0,1.0,0.0,0.0,1837.33,2734.12,520.0,1419.0,218.0,543.0,89.246889,37.192161,34.669332,699.105721,15.634910999999999
3.0,1.0,22.0,6500.0,1.0,2.0,0.0,0.0,1837.33,2734.12,520.0,1419.0,218.0,543.0,80.58926899999999,36.087602000000004,33.249511,760.626885,16.391992000000002
3.0,1.0,22.0,7300.0,1.0,4.0,0.0,0.0,1837.33,2734.12,550.0,1419.0,218.0,543.0,76.671237,37.56479,36.642573,912.7940800000001,17.904410000000002
3.0,1.0,22.0,7000.0,1.0,1.0,0.0,0.0,1837.33,2734.12,570.0,1419.0,218.0,543.0,84.247862,36.055578999999994,32.831264000000004,703.257953,16.472289
3.0,1.0,22.0,7000.0,1.0,0.0,1.0,0.0,1837.33,2734.12,520.0,1419.0,218.0,543.0,76.75415500000001,36.860376,35.196671,867.238884,17.2139
3.0,1.0,22.0,8000.0,1.0,5.0,0.0,0.0,401.398,2738.83,490.0,1419.0,218.0,543.0,92.0941,43.798902000000005,47.880889,1071.504134,19.265725
3.0,1.0,22.0,5500.0,1.0,3.0,0.0,0.0,401.398,2738.83,330.0,1419.0,218.0,543.0,78.777268,37.044796999999996,35.37809,848.234974,15.497251
3.0,1.0,22.0,4100.0,1.0,2.0,0.0,0.0,401.398,2738.83,320.0,1419.0,218.0,543.0,65.352082,31.148365999999996,24.636423,680.536548,13.644892
3.0,1.0,22.0,5200.0,1.0,0.0,1.0,0.0,401.398,2738.83,350.0,1419.0,218.0,543.0,71.218447,35.454713,32.861221,862.5970269999999,15.570715
3.0,1.0,22.0,5200.0,1.0,4.0,0.0,0.0,401.398,2738.83,370.0,1419.0,218.0,543.0,70.502193,35.468903000000005,32.959158,874.321028,15.856726
3.0,1.0,22.0,6300.0,1.0,2.0,1.0,0.0,401.398,2738.83,340.0,1419.0,218.0,543.0,79.388221,41.039446000000005,43.473265000000005,1090.191792,17.499967
3.0,1.0,22.0,8000.0,1.0,0.0,0.0,1.0,401.398,2738.83,460.0,1419.0,218.0,543.0,101.486796,51.073575,61.825295,1386.885588,20.844852
3.0,1.0,22.0,3100.0,1.0,3.0,0.0,0.0,401.398,2738.83,230.0,1419.0,218.0,543.0,50.53366,27.206162,18.018310999999997,656.8167269999999,12.396896
3.0,1.0,22.0,8300.0,1.0,1.0,0.0,1.0,401.398,2738.83,500.0,1419.0,218.0,543.0,109.098013,55.0525,69.212446,1521.9333199999999,22.168894
3.0,1.0,22.0,8700.0,1.0,2.0,1.0,0.0,401.398,2738.83,480.0,1419.0,218.0,543.0,97.035134,46.605818,53.134067,1173.2625699999999,20.150802
3.0,1.0,22.0,6200.0,1.0,2.0,0.0,0.0,401.398,2738.83,440.0,1419.0,218.0,543.0,88.47772900000001,38.754776,37.93319,809.006574,16.347531
3.0,1.0,22.0,5800.0,1.0,1.0,1.0,0.0,401.398,2738.83,400.0,1419.0,218.0,543.0,75.11256999999999,37.737178,37.144721000000004,947.2159619999999,16.782225
3.0,1.0,22.0,10100.0,1.0,0.0,1.0,0.0,1472.59,2618.47,560.0,1419.0,218.0,543.0,86.23841800000001,40.161062,41.019663,931.3162060000001,19.424632
3.0,1.0,22.0,12600.0,1.0,0.0,1.0,0.0,1489.56,2548.91,610.0,1419.0,218.0,543.0,87.431836,40.054398,40.686888,906.556149,20.724176999999997
3.0,1.0,22.0,11200.0,1.0,4.0,0.0,0.0,1487.87,2543.96,590.0,1419.0,218.0,543.0,92.416618,42.427036,45.049418,980.3484390000001,20.432878
3.0,1.0,22.0,13800.0,1.0,1.0,1.0,0.0,1487.87,2543.96,460.0,1419.0,218.0,543.0,71.997781,36.67399,35.274863,927.482841,20.713987
3.0,1.0,22.0,11100.0,1.0,1.0,1.0,0.0,1467.8,2538.98,590.0,1419.0,218.0,543.0,94.088217,43.513090999999996,47.105146000000005,1023.3605449999999,20.695542
3.0,1.0,22.0,9500.0,1.0,0.0,1.0,0.0,1417.36,2899.37,440.0,1419.0,218.0,543.0,74.298136,36.210038,34.106012,863.503966,17.994868
3.0,1.0,22.0,9100.0,1.0,2.0,0.0,0.0,1417.36,2899.37,570.0,1419.0,218.0,543.0,93.028588,40.412741,40.878728,844.423388,18.524856
3.0,1.0,22.0,13300.0,1.0,1.0,1.0,0.0,1093.9,3627.1,530.0,1419.0,218.0,543.0,90.21749399999999,42.775983000000004,45.973741,1035.56633,21.559398
3.0,1.0,22.0,13000.0,1.0,5.0,0.0,0.0,1093.9,3627.1,620.0,1419.0,218.0,543.0,110.997002,50.077405999999996,58.8741,1180.345584,23.141455
3.0,1.0,22.0,10300.0,1.0,3.0,0.0,0.0,1603.78,2581.7,560.0,1419.0,218.0,543.0,90.26276899999999,39.980477,40.263089,859.0825269999999,18.835626
3.0,1.0,22.0,10000.0,1.0,2.0,0.0,0.0,1529.68,2469.42,570.0,1419.0,218.0,543.0,101.666368,42.958007,45.241310999999996,873.798296,19.009399
3.0,1.0,22.0,5200.0,1.0,3.0,0.0,0.0,549.3380000000001,5283.8,420.0,1419.0,218.0,543.0,59.367698,29.891170000000002,22.647156,692.010509,14.400281
3.0,1.0,22.0,12200.0,1.0,0.0,2.0,0.0,1143.75,3158.32,670.0,1419.0,218.0,543.0,114.067026,53.521813,65.608689,1350.503462,23.872285
3.0,1.0,22.0,7000.0,1.0,6.0,0.0,0.0,1143.75,3158.32,420.0,1419.0,218.0,543.0,69.854105,38.376778,38.957440999999996,1066.991217,17.977456
3.0,1.0,22.0,13400.0,1.0,1.0,1.0,0.0,1143.75,3158.32,560.0,1419.0,218.0,543.0,101.254827,45.942871999999994,51.373982,1067.731753,22.131492
3.0,1.0,22.0,11900.0,1.0,4.0,0.0,0.0,1225.46,3071.19,550.0,1419.0,218.0,543.0,88.192347,41.264086999999996,43.082828000000006,971.122225,20.599961999999998
3.0,1.0,22.0,10500.0,1.0,3.0,1.0,0.0,1042.5,2863.94,590.0,1419.0,218.0,543.0,100.044623,48.776346000000004,57.27464200000001,1264.235309,22.039170000000002
3.0,1.0,22.0,13400.0,1.0,2.0,1.0,0.0,1293.17,3084.09,520.0,1419.0,218.0,543.0,87.012664,42.911027000000004,46.558481,1092.5440839999999,21.679951000000003
3.0,1.0,22.0,9900.0,1.0,1.0,2.0,0.0,1293.17,3084.09,650.0,1419.0,218.0,543.0,113.54001000000001,55.081264000000004,68.84321899999999,1456.548298,23.056635
3.0,1.0,22.0,14400.0,1.0,2.0,1.0,0.0,1293.17,3084.09,560.0,1419.0,218.0,543.0,93.492017,44.996655,50.19099,1125.667849,22.619711
3.0,1.0,22.0,11600.0,1.0,1.0,1.0,0.0,1293.17,3084.09,620.0,1419.0,218.0,543.0,98.456451,45.162715000000006,50.05126,1061.0059390000001,21.402522
3.0,1.0,22.0,15700.0,1.0,2.0,1.0,0.0,701.01,5048.69,520.0,1419.0,218.0,543.0,98.61364,47.106539,54.003975,1180.868316,23.625611
3.0,1.0,22.0,12900.0,1.0,1.0,1.0,0.0,701.01,5048.69,470.0,1419.0,218.0,543.0,82.432301,39.953343,40.962734000000005,975.844234,20.688038
3.0,1.0,22.0,13500.0,1.0,5.0,0.0,0.0,652.505,4950.12,510.0,1419.0,218.0,543.0,94.892985,44.703652000000005,49.457827,1086.053499,21.675854
3.0,1.0,22.0,7400.0,1.0,1.0,1.0,0.0,1012.83,4213.18,450.0,1419.0,218.0,543.0,79.261045,39.276638,39.887211,981.2632189999999,17.408510999999997
3.0,1.0,22.0,7300.0,1.0,2.0,0.0,0.0,1048.86,3997.23,420.0,1419.0,218.0,543.0,64.65058,31.459921,25.340101,710.746084,16.444229
3.0,1.0,22.0,8600.0,1.0,0.0,1.0,0.0,614.5409999999999,5420.71,470.0,1419.0,218.0,543.0,71.75106,34.975708000000004,31.831995000000003,824.4106059999999,18.372970000000002
3.0,1.0,22.0,11800.0,1.0,4.0,0.0,0.0,487.031,5221.58,420.0,1419.0,218.0,543.0,77.193166,37.784733,37.041233,918.727085,21.793603
3.0,1.0,22.0,6700.0,1.0,3.0,0.0,0.0,275.32,6673.09,400.0,1419.0,218.0,543.0,65.526567,32.479101,27.33602,761.581741,16.906339000000003
3.0,1.0,22.0,10600.0,1.0,2.0,1.0,0.0,614.5409999999999,5420.71,460.0,1419.0,218.0,543.0,85.833999,42.859445,46.566808,1107.128299,21.54756
3.0,1.0,22.0,7400.0,1.0,0.0,1.0,0.0,614.5409999999999,5420.71,380.0,1419.0,218.0,543.0,66.81816500000001,33.830496999999994,29.970097999999997,827.030363,18.482293
3.0,1.0,22.0,8000.0,1.0,3.0,0.0,0.0,1079.48,4055.28,480.0,1419.0,218.0,543.0,70.494054,33.516977000000004,28.975595000000002,751.6994990000001,17.210842
3.0,1.0,22.0,8000.0,1.0,4.0,0.0,0.0,1079.48,4055.28,490.0,1419.0,218.0,543.0,73.902365,36.757835,35.262346,903.933778,18.175594
3.0,1.0,22.0,9000.0,1.0,3.0,0.0,0.0,1079.48,4055.28,470.0,1419.0,218.0,543.0,75.46968000000001,35.38803,32.31508,794.081713,17.696482
3.0,1.0,22.0,11800.0,1.0,4.0,0.0,0.0,1079.48,4055.28,530.0,1419.0,218.0,543.0,84.355707,39.756602,40.375637,934.365475,20.252423
3.0,1.0,22.0,8500.0,1.0,3.0,0.0,0.0,1079.48,4055.28,440.0,1419.0,218.0,543.0,66.523117,32.190892,26.651615000000003,728.380438,19.368208
3.0,1.0,22.0,9100.0,1.0,0.0,1.0,0.0,1079.48,4055.28,430.0,1419.0,218.0,543.0,71.61269200000001,35.113437,32.126486,835.170166,17.9059
3.0,1.0,22.0,9500.0,1.0,0.0,1.0,0.0,1079.48,4055.28,510.0,1419.0,218.0,543.0,68.303069,34.325705,30.837702,835.705966,19.129257
3.0,1.0,22.0,12400.0,1.0,1.0,1.0,0.0,1079.48,4055.28,520.0,1419.0,218.0,543.0,100.478038,46.051118,51.669834,1086.297441,21.038242999999998
4.0,1.0,22.0,9600.0,1.0,4.0,0.0,0.0,1006.58,1325.21,480.0,1502.0,245.0,543.0,108.766617,40.499809,32.649015000000006,1058.345429,19.688909
4.0,1.0,22.0,13300.0,1.0,8.0,1.0,0.0,1006.58,1325.21,500.0,1502.0,245.0,543.0,143.500105,58.963525,61.322328000000006,1910.213575,27.116190999999997
4.0,1.0,22.0,9400.0,1.0,2.0,0.0,0.0,1085.39,1455.31,480.0,1502.0,245.0,543.0,131.34853999999999,44.24077,37.469468,1012.333542,19.317503
4.0,1.0,22.0,11400.0,1.0,5.0,0.0,0.0,1006.58,1325.21,550.0,1502.0,245.0,543.0,125.72717800000001,45.770447,40.385731,1202.4312730000001,21.916539999999998
4.0,1.0,22.0,12000.0,1.0,3.0,0.0,0.0,773.84,1414.3,530.0,1502.0,245.0,543.0,148.83205,49.067656,44.430631,1116.85806,21.696048
4.0,1.0,22.0,15300.0,1.0,0.0,4.0,0.0,1591.57,1093.38,710.0,1502.0,245.0,543.0,177.019368,70.390283,78.302297,2268.320364,31.299943
4.0,1.0,22.0,14300.0,1.0,6.0,0.0,1.0,1006.58,1325.21,660.0,1502.0,245.0,543.0,175.183061,69.998486,77.763989,2265.714718,30.626557000000002
4.0,1.0,22.0,10200.0,1.0,2.0,0.0,0.0,1006.58,1325.21,490.0,1502.0,245.0,543.0,134.487561,44.89597,38.365697999999995,1015.752658,19.822121
4.0,1.0,22.0,15800.0,1.0,3.0,4.0,0.0,1157.25,1627.91,760.0,1502.0,245.0,543.0,203.839436,81.078886,94.473674,2667.037092,34.578
4.0,1.0,22.0,19500.0,1.0,8.0,0.0,1.0,1006.58,1325.21,790.0,1502.0,245.0,543.0,202.538719,79.637414,92.145527,2580.701251,36.218995
4.0,1.0,22.0,17800.0,1.0,5.0,0.0,1.0,1006.58,1325.21,720.0,1502.0,245.0,543.0,176.419242,69.013438,76.03742700000001,2176.805008,32.438377
4.0,1.0,22.0,17200.0,1.0,1.0,0.0,1.0,1663.19,2374.49,780.0,1502.0,245.0,543.0,146.315776,56.170956999999994,56.472134999999994,1667.8991310000001,29.527518
4.0,1.0,22.0,15000.0,1.0,1.0,1.0,0.0,1361.73,1537.92,700.0,1502.0,245.0,543.0,159.474649,53.840872,51.737649,1313.700811,25.416563
4.0,1.0,22.0,16200.0,1.0,7.0,0.0,0.0,1361.73,1537.92,730.0,1502.0,245.0,543.0,147.405585,54.515915,53.634156000000004,1532.405563,27.565659999999998
4.0,1.0,22.0,15800.0,1.0,4.0,0.0,0.0,1361.73,1537.92,710.0,1502.0,245.0,543.0,155.30436799999998,52.37668,49.554136,1266.057747,25.651491
4.0,1.0,22.0,14200.0,1.0,6.0,0.0,0.0,1503.55,1849.05,680.0,1502.0,245.0,543.0,139.832147,51.06749,48.348255,1388.607824,25.347327
4.0,1.0,22.0,16000.0,1.0,1.0,2.0,0.0,1503.55,1849.05,720.0,1502.0,245.0,543.0,136.209432,52.443326,50.880244,1539.428096,27.507675
4.0,1.0,22.0,14200.0,1.0,1.0,1.0,0.0,1557.34,2265.99,680.0,1502.0,245.0,543.0,119.331372,43.452176,36.91507,1124.092433,23.801807999999998
4.0,1.0,22.0,11000.0,1.0,5.0,0.0,0.0,1085.39,1455.31,530.0,1502.0,245.0,543.0,116.194347,43.583448,37.33419,1177.741192,21.576172
4.0,1.0,22.0,12200.0,1.0,5.0,0.0,0.0,1361.73,1537.92,530.0,1502.0,245.0,543.0,123.229533,45.242933,39.662292,1199.264248,22.34085
4.0,1.0,22.0,12300.0,1.0,0.0,1.0,0.0,1557.34,2265.99,530.0,1502.0,245.0,543.0,84.973794,34.000815,23.292451,921.169843,20.380344
4.0,1.0,22.0,15200.0,1.0,2.0,1.0,0.0,1557.34,2265.99,720.0,1502.0,245.0,543.0,144.094909,51.390622,48.617182,1352.09701,25.964317
4.0,1.0,22.0,12300.0,1.0,1.0,1.0,0.0,1557.34,2265.99,620.0,1502.0,245.0,543.0,125.53223600000001,45.386222,39.755445,1177.285734,22.838904
4.0,1.0,22.0,9500.0,1.0,5.0,0.0,0.0,978.168,4664.22,630.0,1502.0,245.0,543.0,103.631609,40.39257,32.796361,1122.7790189999998,21.559739999999998
4.0,1.0,22.0,6900.0,1.0,1.0,1.0,0.0,978.168,4664.22,590.0,1502.0,245.0,543.0,95.819319,38.113883,29.482084999999998,1067.2342820000001,19.627276000000002
4.0,1.0,22.0,15000.0,1.0,4.0,0.0,0.0,1295.47,3126.15,710.0,1502.0,245.0,543.0,132.790973,46.437512,41.052039,1151.5152640000001,24.838716
4.0,1.0,22.0,12700.0,1.0,5.0,1.0,0.0,1295.47,3126.15,780.0,1502.0,245.0,543.0,148.014361,56.376449,56.707617000000006,1658.906477,27.040190000000003
4.0,1.0,22.0,10500.0,1.0,2.0,0.0,0.0,1295.47,3126.15,600.0,1502.0,245.0,543.0,116.11716899999999,39.798562,31.00842,904.0689699999999,20.54717
4.0,1.0,22.0,13300.0,1.0,5.0,0.0,0.0,1295.47,3126.15,620.0,1502.0,245.0,543.0,102.58704300000001,40.320218,32.741852,1132.2165400000001,23.416348
4.0,1.0,22.0,8700.0,1.0,9.0,0.0,0.0,1067.21,4223.07,750.0,1502.0,245.0,543.0,152.723558,58.188513,59.438929,1724.2382719999998,25.683192000000002
4.0,1.0,22.0,6100.0,1.0,3.0,0.0,0.0,856.61,4235.18,370.0,1502.0,245.0,543.0,59.14001,26.547319,12.469211999999999,743.412916,15.194395000000002
4.0,1.0,22.0,11500.0,1.0,4.0,0.0,0.0,856.61,4235.18,540.0,1502.0,245.0,543.0,117.56226299999999,42.825855,35.980014000000004,1103.501478,22.062998
4.0,1.0,22.0,11100.0,1.0,6.0,0.0,0.0,856.61,4235.18,630.0,1502.0,245.0,543.0,113.218997,44.041892,38.290353,1252.8600470000001,23.326425
4.0,1.0,22.0,10400.0,1.0,0.0,1.0,0.0,856.61,4235.18,490.0,1502.0,245.0,543.0,87.77749,34.302439,23.618554,903.637873,19.562066
4.0,1.0,22.0,11700.0,1.0,6.0,0.0,0.0,856.61,4235.18,470.0,1502.0,245.0,543.0,92.231866,38.936557,31.086340999999997,1177.402247,21.875617000000002
4.0,1.0,22.0,15600.0,1.0,1.0,1.0,0.0,856.61,4235.18,510.0,1502.0,245.0,543.0,109.85376399999998,41.418463,34.116458,1109.750791,23.636064
4.0,1.0,22.0,16200.0,1.0,5.0,0.0,0.0,1426.57,1980.78,650.0,1502.0,245.0,543.0,136.254009,48.925882,44.993843,1283.449902,25.685695000000003
4.0,1.0,22.0,19600.0,1.0,6.0,1.0,0.0,1426.57,1980.78,860.0,1502.0,245.0,543.0,171.025421,63.389425,66.97342900000001,1844.3945449999999,31.962042999999998
4.0,1.0,22.0,17200.0,1.0,0.0,0.0,1.0,978.747,2640.95,690.0,1502.0,245.0,543.0,137.97188799999998,52.54329499999999,50.935386,1521.8982449999999,28.203025
4.0,1.0,22.0,15700.0,1.0,0.0,2.0,0.0,978.747,2640.95,620.0,1502.0,245.0,543.0,120.640074,46.991886,42.752431,1362.6466970000001,25.998291000000002
4.0,1.0,22.0,12900.0,1.0,5.0,0.0,0.0,957.1260000000001,2072.85,590.0,1502.0,245.0,543.0,139.364421,49.656766,46.0183,1292.77091,23.712019
4.0,1.0,22.0,15500.0,1.0,1.0,1.0,0.0,957.1260000000001,2072.85,630.0,1502.0,245.0,543.0,158.50925700000002,53.538945999999996,51.293805,1305.3436789999998,25.444974
4.0,1.0,22.0,13400.0,1.0,0.0,0.0,1.0,628.919,1991.6,590.0,1502.0,245.0,543.0,134.436331,51.727891,49.796397,1512.428948,25.340985
4.0,1.0,22.0,15500.0,1.0,1.0,1.0,0.0,628.919,1991.6,690.0,1502.0,245.0,543.0,132.683855,47.092663,42.154733,1200.5882550000001,24.8917
4.0,1.0,22.0,11900.0,1.0,5.0,0.0,0.0,628.919,1991.6,500.0,1502.0,245.0,543.0,118.77515700000001,44.450099,38.61962,1204.3484349999999,22.164392000000003
4.0,1.0,22.0,14700.0,1.0,5.0,0.0,0.0,1182.16,2157.49,610.0,1502.0,245.0,543.0,130.83557199999998,47.220199,42.485628000000005,1235.8280220000001,24.477905
4.0,1.0,22.0,17800.0,1.0,1.0,0.0,1.0,1792.27,2000.32,830.0,1502.0,245.0,543.0,148.555273,56.594563,57.038014000000004,1667.1365039999998,29.79705
4.0,1.0,22.0,17300.0,1.0,9.0,0.0,0.0,1792.27,2000.32,850.0,1502.0,245.0,543.0,157.599752,59.63200500000001,61.542894,1760.441916,30.156692
4.0,1.0,22.0,14500.0,1.0,3.0,0.0,0.0,1529.75,2571.84,620.0,1502.0,245.0,543.0,108.65218,39.100646999999995,30.316032,958.383969,22.661576999999998
4.0,1.0,22.0,12900.0,1.0,2.0,0.0,0.0,1529.75,2571.84,440.0,1502.0,245.0,543.0,71.17288,28.957228000000004,15.734448,749.129448,19.333391
4.0,1.0,22.0,13000.0,1.0,2.0,0.0,0.0,1529.75,2571.84,580.0,1502.0,245.0,543.0,125.84693700000001,42.807123,35.421503,985.6299119999999,21.781531
4.0,1.0,22.0,3300.0,1.0,1.0,0.0,0.0,1529.75,2571.84,390.0,1502.0,245.0,543.0,52.569689000000004,21.714374,4.803548,484.978424,12.126524
4.0,1.0,22.0,14800.0,1.0,3.0,0.0,0.0,1529.75,2571.84,590.0,1502.0,245.0,543.0,131.464973,44.724105,38.270511,1045.787489,23.044512
4.0,1.0,22.0,13200.0,1.0,4.0,0.0,0.0,1529.75,2571.84,610.0,1502.0,245.0,543.0,115.186374,42.172876,35.038993,1089.519966,22.763275
4.0,1.0,22.0,16700.0,1.0,2.0,1.0,0.0,1678.18,2985.16,590.0,1502.0,245.0,543.0,105.31356000000001,41.376658,34.335351,1170.559779,24.645566
4.0,1.0,22.0,11900.0,1.0,4.0,0.0,0.0,1688.01,2730.66,690.0,1502.0,245.0,543.0,144.27521299999998,49.455465000000004,45.369257,1209.093675,22.399236
4.0,1.0,22.0,13800.0,1.0,3.0,0.0,0.0,2013.03,2434.7,620.0,1502.0,245.0,543.0,116.180375,41.046306,33.091413,993.754019,22.384245999999997
4.0,1.0,22.0,14000.0,1.0,5.0,0.0,0.0,1816.23,2949.79,680.0,1502.0,245.0,543.0,115.95283300000001,43.486105,37.186755,1174.065749,24.098143
4.0,1.0,22.0,17600.0,1.0,0.0,4.0,0.0,491.16900000000004,2698.25,700.0,1502.0,245.0,543.0,181.294106,71.416228,79.746371,2282.6831899999997,33.346136
4.0,1.0,22.0,17700.0,1.0,3.0,2.0,0.0,885.3969999999999,2860.89,680.0,1502.0,245.0,543.0,154.49665900000002,59.645637,61.763912,1805.09802,30.217868
4.0,1.0,22.0,21400.0,1.0,6.0,0.0,1.0,610.789,2835.68,760.0,1502.0,245.0,543.0,194.252714,74.941901,84.818486,2356.3509329999997,36.077774
4.0,1.0,22.0,14700.0,1.0,8.0,0.0,0.0,491.16900000000004,2698.25,570.0,1502.0,245.0,543.0,129.362534,51.078093,49.0321,1536.600017,26.318127
4.0,1.0,22.0,17000.0,1.0,3.0,0.0,1.0,447.05800000000005,2912.51,600.0,1502.0,245.0,543.0,172.79386499999998,65.58672299999999,70.536384,1979.0407480000001,30.5785
4.0,1.0,22.0,17400.0,1.0,2.0,1.0,1.0,401.398,2738.83,700.0,1502.0,245.0,543.0,178.553617,70.13632199999999,77.779356,2228.2929879999997,32.895478000000004
4.0,1.0,22.0,15100.0,1.0,4.0,1.0,0.0,401.398,2738.83,570.0,1502.0,245.0,543.0,129.07644299999998,49.958642,47.17808,1459.362752,26.068039000000002
4.0,1.0,22.0,12500.0,1.0,6.0,0.0,0.0,401.398,2738.83,490.0,1502.0,245.0,543.0,111.836444,43.571381,37.591322,1238.147682,22.885158999999998
4.0,1.0,22.0,17000.0,1.0,1.0,0.0,1.0,447.05800000000005,2912.51,590.0,1502.0,245.0,543.0,157.65364399999999,58.91152099999999,60.334753000000006,1707.396905,28.860961
4.0,1.0,22.0,19500.0,1.0,1.0,2.0,0.0,1070.78,2716.09,740.0,1502.0,245.0,543.0,149.521996,55.936687,55.876426,1605.808505,30.068440000000002
4.0,1.0,22.0,19500.0,1.0,9.0,2.0,0.0,401.398,2738.83,750.0,1502.0,245.0,543.0,204.526056,80.482607,93.433217,2614.119185,36.838142
4.0,1.0,22.0,15000.0,1.0,1.0,2.0,0.0,491.16900000000004,2698.25,580.0,1502.0,245.0,543.0,137.80688700000002,52.86945600000001,51.491321,1547.8911480000002,26.700125
4.0,1.0,22.0,10800.0,1.0,4.0,0.0,0.0,1371.15,2573.49,680.0,1502.0,245.0,543.0,116.525681,42.320557,35.200756,1081.3958599999999,20.93338
4.0,1.0,22.0,17600.0,1.0,3.0,1.0,0.0,1371.15,2573.49,650.0,1502.0,245.0,543.0,109.98616399999999,43.916375,38.286059,1289.21198,26.32449
4.0,1.0,22.0,14500.0,1.0,2.0,1.0,0.0,882.437,3995.89,540.0,1502.0,245.0,543.0,108.473872,42.564017,36.120354,1212.31366,23.669621
4.0,1.0,22.0,22700.0,1.0,2.0,1.0,0.0,1406.34,2672.2,570.0,1502.0,245.0,543.0,107.602291,41.863376,35.003828999999996,1173.7056189999998,28.048008000000003
4.0,1.0,22.0,12800.0,1.0,3.0,0.0,0.0,1406.34,2672.2,590.0,1502.0,245.0,543.0,114.29084099999999,40.502333,32.301714000000004,980.835948,21.918395
4.0,1.0,22.0,6100.0,1.0,3.0,0.0,0.0,1406.34,2672.2,640.0,1502.0,245.0,543.0,81.96318199999999,32.131496000000006,20.357295,827.812529,16.567628
4.0,1.0,22.0,13700.0,1.0,8.0,0.0,0.0,1406.34,2672.2,550.0,1502.0,245.0,543.0,118.241564,48.381253,45.229144,1497.239941,24.757819
4.0,1.0,22.0,19800.0,1.0,6.0,0.0,0.0,1406.34,2672.2,700.0,1502.0,245.0,543.0,130.807628,48.823792,45.169618,1352.637205,28.221826
